,customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
4893,SV43220,Oregon,M,College,780191.7081391752,37256.0,62.0,0,Personal Auto,Four-Door Car,128.969729
4894,WL61717,Arizona,F,Bachelor,780191.7081391752,0.0,69.0,0,Personal Auto,Four-Door Car,331.2
4895,IW17510,California,F,High School or Below,780191.7081391752,0.0,102.0,0,Personal Auto,Luxury,848.161322
4896,ZS35830,Oregon,F,College,780191.7081391752,58166.0,67.0,0,Personal Auto,Four-Door Car,91.914969
4897,TY95197,Washington,F,College,780191.7081391752,0.0,63.0,1,Personal Auto,Four-Door Car,453.6
4898,PU73501,Arizona,M,Bachelor,780191.7081391752,97361.0,73.0,0,Personal Auto,Four-Door Car,350.4
4899,FP65563,Washington,M,High School or Below,780191.7081391752,51937.0,193.0,0,Personal Auto,Luxury,850.389259
4900,IC44995,Oregon,F,College,780191.7081391752,75921.0,106.0,0,Personal Auto,SUV,609.680428
4901,AY55759,California,F,High School or Below,780191.7081391752,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102
4902,GO94903,Oregon,F,College,780191.7081391752,12964.0,65.0,0,Personal Auto,Two-Door Car,362.774545
4903,TF35512,Oregon,F,College,780191.7081391752,48117.0,88.0,0,Corporate Auto,Four-Door Car,422.4
4904,HY43263,California,F,Bachelor,780191.7081391752,0.0,77.0,0,Corporate Auto,Two-Door Car,554.4
4905,WP34496,Washington,M,High School or Below,780191.7081391752,0.0,118.0,1,Personal Auto,SUV,966.541071
4906,QE73187,Oregon,M,High School or Below,780191.7081391752,66152.0,111.0,0,Corporate Auto,SUV,532.8
4907,WL13766,Arizona,M,High School or Below,780191.7081391752,31093.0,64.0,0,Personal Auto,Four-Door Car,274.956819
4908,VT44999,Arizona,F,High School or Below,780191.7081391752,0.0,107.0,1,Personal Auto,SUV,513.6
4909,RZ14993,California,F,High School or Below,780191.7081391752,0.0,166.0,0,Special Auto,Luxury,1195.2
4910,XI14610,California,F,College,780191.7081391752,19121.0,95.0,0,Personal Auto,Four-Door Car,915.188647
4911,VE31268,Oregon,M,Bachelor,780191.7081391752,0.0,65.0,0,Personal Auto,Four-Door Car,468.0
4912,ZD13262,Oregon,F,High School or Below,780191.7081391752,68563.0,131.0,1,Personal Auto,SUV,350.097052
4913,OJ58066,Nevada,M,High School or Below,780191.7081391752,24726.0,92.0,1,Personal Auto,Four-Door Car,150.693773
4914,RK81706,Arizona,F,College,780191.7081391752,0.0,97.0,0,Personal Auto,Four-Door Car,638.371157
4915,NI18835,California,M,Bachelor,780191.7081391752,51991.0,73.0,0,Personal Auto,Four-Door Car,124.376921
4916,RA87395,California,M,Bachelor,780191.7081391752,0.0,118.0,0,Personal Auto,SUV,153.176419
4917,QN13323,Oregon,M,High School or Below,780191.7081391752,89096.0,111.0,0,Personal Auto,SUV,64.98293
4918,BC53363,Oregon,F,High School or Below,780191.7081391752,23031.0,148.0,0,Special Auto,SUV,710.4
4919,VB26229,Arizona,M,Bachelor,780191.7081391752,29540.0,73.0,0,Personal Auto,Four-Door Car,350.4
4920,AD28535,California,F,Master,780191.7081391752,58557.0,88.0,0,Personal Auto,Four-Door Car,55.510526
4921,SE50560,Oregon,M,College,780191.7081391752,88816.0,70.0,0,Personal Auto,Two-Door Car,164.282841
4922,YL65673,California,F,Bachelor,780191.7081391752,0.0,61.0,0,Personal Auto,Four-Door Car,439.2
4923,WK65741,California,F,High School or Below,780191.7081391752,61809.0,72.0,0,Personal Auto,Two-Door Car,328.004855
4924,GZ77449,California,M,College,780191.7081391752,58452.0,186.0,0,Corporate Auto,Luxury,892.8
4925,OF49789,Oregon,F,College,780191.7081391752,57161.0,127.0,0,Personal Auto,Luxury,609.6
4926,YX54093,Arizona,M,College,780191.7081391752,0.0,65.0,0,Personal Auto,Four-Door Car,111.872115
4927,TD19026,California,F,High School or Below,780191.7081391752,90083.0,71.0,0,Personal Auto,Two-Door Car,181.689191
4928,XT67997,California,F,High School or Below,780191.7081391752,57693.0,76.0,0,Personal Auto,Four-Door Car,547.2
4929,WP65749,Nevada,M,College,780191.7081391752,0.0,69.0,0,Personal Auto,Four-Door Car,331.2
4930,YT91759,California,M,High School or Below,780191.7081391752,44368.0,80.0,0,Personal Auto,Two-Door Car,384.0
4931,YH20696,Oregon,M,College,780191.7081391752,68727.0,72.0,0,Personal Auto,Four-Door Car,171.475838
4932,NS14955,Oregon,F,Master,780191.7081391752,40564.0,97.0,0,Personal Auto,Four-Door Car,85.968142
4933,UH79028,Nevada,M,High School or Below,780191.7081391752,51066.0,74.0,0,Personal Auto,Four-Door Car,787.993313
4934,JM89095,Oregon,M,High School or Below,780191.7081391752,0.0,92.0,0,Personal Auto,Two-Door Car,640.229108
4935,NK26146,Washington,F,College,780191.7081391752,90551.0,61.0,4,Corporate Auto,Four-Door Car,374.527412
4936,HE99696,Washington,F,College,780191.7081391752,0.0,67.0,0,Personal Auto,Four-Door Car,321.6
4937,HH15953,California,M,Bachelor,780191.7081391752,21353.0,80.0,0,Personal Auto,Four-Door Car,576.0
4938,ZO30377,California,M,High School or Below,780191.7081391752,0.0,102.0,0,Personal Auto,Four-Door Car,976.112456
4939,VZ23007,Oregon,F,College,780191.7081391752,55350.0,67.0,0,Personal Auto,Four-Door Car,321.6
4940,DF74270,Nevada,M,Bachelor,780191.7081391752,80321.0,105.0,0,Corporate Auto,SUV,166.972451
4941,SE47384,California,F,Bachelor,780191.7081391752,94230.0,137.0,0,Special Auto,SUV,657.6
4942,CS84396,Arizona,M,Bachelor,780191.7081391752,53305.0,63.0,0,Corporate Auto,Two-Door Car,302.4
4943,OQ20827,California,M,College,780191.7081391752,55593.0,182.0,1,Corporate Auto,Luxury,677.63589
4944,VU47281,Oregon,F,Bachelor,780191.7081391752,0.0,165.0,0,Personal Auto,Luxury,1853.202354
4945,BN62219,Arizona,F,College,780191.7081391752,0.0,94.0,0,Personal Auto,Two-Door Car,676.8
4946,TP39671,Arizona,M,Bachelor,780191.7081391752,0.0,87.0,0,Personal Auto,Four-Door Car,132.492438
4947,HX33134,Arizona,M,High School or Below,780191.7081391752,22158.0,74.0,0,Personal Auto,Four-Door Car,355.2
4948,UR49989,Oregon,F,Bachelor,780191.7081391752,81605.0,67.0,0,Personal Auto,Two-Door Car,424.219182
4949,VU48786,Washington,M,Master,780191.7081391752,62219.0,69.0,0,Personal Auto,Two-Door Car,243.238784
4950,QM46642,California,M,Bachelor,780191.7081391752,15587.0,71.0,0,Special Auto,Two-Door Car,136.033828
4951,TG60853,Nevada,F,Doctor,780191.7081391752,0.0,84.0,1,Corporate Auto,Four-Door Car,481.025786
4952,CV40610,California,M,College,780191.7081391752,0.0,116.0,0,Personal Auto,Two-Door Car,835.2
4953,HI98447,Oregon,M,High School or Below,780191.7081391752,28505.0,88.0,0,Personal Auto,Four-Door Car,422.4
4954,QD86271,Arizona,M,High School or Below,780191.7081391752,25918.0,104.0,0,Personal Auto,SUV,996.775536
4955,ZD75163,Nevada,M,High School or Below,780191.7081391752,0.0,261.0,0,Corporate Auto,Luxury,2759.794354
4956,LB98130,Oregon,M,Bachelor,780191.7081391752,34137.0,62.0,0,Personal Auto,Two-Door Car,297.6
4957,VZ16820,Washington,M,Bachelor,780191.7081391752,21839.0,137.0,0,Personal Auto,Luxury,657.6
4958,YE24562,California,M,College,780191.7081391752,20978.0,98.0,1,Personal Auto,Four-Door Car,1176.2788
4959,IH78357,Oregon,F,College,780191.7081391752,83392.0,71.0,0,Personal Auto,Four-Door Car,125.961938
4960,TH96263,Nevada,F,High School or Below,780191.7081391752,73661.0,128.0,0,Personal Auto,SUV,404.329477
4961,DC31768,Arizona,M,Bachelor,780191.7081391752,49793.0,121.0,0,Personal Auto,SUV,640.835113
4962,YO81676,Oregon,M,Bachelor,780191.7081391752,0.0,65.0,0,Corporate Auto,Two-Door Car,686.774939
4963,MQ79612,California,M,Doctor,780191.7081391752,91890.0,107.0,0,Personal Auto,SUV,156.617415
4964,ZZ77357,Nevada,M,High School or Below,780191.7081391752,0.0,65.0,0,Corporate Auto,Two-Door Car,468.0
4965,OE88763,California,F,Bachelor,780191.7081391752,11885.0,101.0,0,Corporate Auto,Four-Door Car,484.8
4966,XP39695,Arizona,F,Bachelor,780191.7081391752,43000.0,109.0,0,Personal Auto,SUV,676.808053
4967,QC28119,Oregon,M,High School or Below,780191.7081391752,90043.0,63.0,0,Personal Auto,Four-Door Car,203.226649
4968,AZ29426,California,M,College,780191.7081391752,0.0,72.0,0,Special Auto,Four-Door Car,345.6
4969,RI46607,California,F,Bachelor,780191.7081391752,48567.0,130.0,0,Corporate Auto,SUV,624.0
4970,OJ63606,Arizona,F,High School or Below,780191.7081391752,27510.0,159.0,3,Corporate Auto,SUV,871.457982
4971,TQ89058,Nevada,F,Master,780191.7081391752,59124.0,70.0,2,Personal Auto,Four-Door Car,173.426207
4972,IW78492,Arizona,F,College,780191.7081391752,0.0,119.0,3,Personal Auto,Luxury,856.8
4973,WE88728,Arizona,F,High School or Below,780191.7081391752,56531.0,170.0,3,Corporate Auto,SUV,816.0
4974,PJ74689,Nevada,F,Bachelor,780191.7081391752,0.0,139.0,1,Personal Auto,SUV,667.2
4975,ZI86917,Nevada,M,Bachelor,780191.7081391752,45277.0,191.0,0,Special Auto,Luxury,916.8
4976,IJ71609,Washington,F,Bachelor,780191.7081391752,0.0,65.0,3,Personal Auto,Four-Door Car,368.828511
4977,FP17993,Arizona,F,Bachelor,780191.7081391752,0.0,73.0,0,Personal Auto,Four-Door Car,350.4
4978,EC28398,Oregon,F,Master,780191.7081391752,22886.0,65.0,0,Corporate Auto,Four-Door Car,312.0
4979,ZX85480,Washington,F,High School or Below,780191.7081391752,66685.0,67.0,2,Personal Auto,Two-Door Car,38.763897
4980,JP27787,Oregon,F,College,780191.7081391752,65775.0,72.0,0,Personal Auto,Four-Door Car,171.426318
4981,NH24429,Arizona,M,Doctor,780191.7081391752,52972.0,74.0,0,Special Auto,Four-Door Car,355.2
4982,QU58523,Arizona,M,Master,780191.7081391752,52979.0,72.0,0,Personal Auto,Two-Door Car,345.6
4983,EZ39383,Arizona,F,Bachelor,780191.7081391752,55436.0,67.0,0,Personal Auto,Four-Door Car,321.6
4984,IR74017,Oregon,F,College,780191.7081391752,32116.0,132.0,0,Personal Auto,SUV,277.351026
4985,DH68234,California,M,Master,780191.7081391752,56070.0,74.0,0,Personal Auto,Two-Door Car,87.990528
4986,TZ37274,Arizona,M,High School or Below,780191.7081391752,0.0,62.0,0,Personal Auto,Four-Door Car,690.548602
4987,QG67362,California,F,Bachelor,780191.7081391752,0.0,116.0,1,Personal Auto,SUV,835.2
4988,TN36916,California,F,Bachelor,780191.7081391752,93621.0,100.0,0,Personal Auto,SUV,59.860273
4989,FL74984,Oregon,M,Bachelor,780191.7081391752,79192.0,70.0,0,Personal Auto,Two-Door Car,336.0
4990,FV15346,Arizona,M,College,780191.7081391752,96853.0,98.0,0,Personal Auto,Two-Door Car,565.504258
4991,JV12632,Washington,F,Master,780191.7081391752,0.0,83.0,4,Corporate Auto,Four-Door Car,355.385287
4992,TF64196,California,F,College,780191.7081391752,75121.0,73.0,0,Corporate Auto,Two-Door Car,171.226873
4993,PC27174,Oregon,F,College,780191.7081391752,0.0,117.0,0,Personal Auto,Four-Door Car,842.4
4994,RL28880,Nevada,F,Bachelor,780191.7081391752,69959.0,63.0,0,Personal Auto,Two-Door Car,401.838921
4995,FG46631,Oregon,F,Bachelor,780191.7081391752,81400.0,104.0,0,Special Auto,Four-Door Car,499.2
4996,PB29715,California,M,High School or Below,780191.7081391752,0.0,98.0,1,Corporate Auto,Two-Door Car,705.6
4997,ZV42323,California,M,Bachelor,780191.7081391752,67523.0,72.0,0,Corporate Auto,Two-Door Car,345.237659
4998,YS49138,California,F,High School or Below,780191.7081391752,62366.0,108.0,0,Personal Auto,Four-Door Car,51.316527
4999,XJ34057,California,M,Bachelor,780191.7081391752,67134.0,131.0,1,Personal Auto,Luxury,277.448968
5000,NJ54277,California,F,College,780191.7081391752,41479.0,94.0,1,Personal Auto,Two-Door Car,19.575683
5001,RL64888,California,F,College,780191.7081391752,29697.0,66.0,4,Personal Auto,Four-Door Car,316.8
5002,UM28580,Oregon,F,High School or Below,780191.7081391752,58577.0,110.0,0,Personal Auto,SUV,303.872752
5003,TO87218,California,F,High School or Below,780191.7081391752,0.0,106.0,0,Personal Auto,Luxury,508.8
5004,YQ79307,Washington,M,Bachelor,780191.7081391752,51144.0,61.0,1,Personal Auto,Two-Door Car,223.305224
5005,KZ80383,Arizona,F,High School or Below,780191.7081391752,29587.0,76.0,0,Personal Auto,Four-Door Car,422.024661
5006,TS78649,Arizona,M,High School or Below,780191.7081391752,0.0,157.0,0,Personal Auto,Luxury,753.6
5007,QX84389,California,M,Master,780191.7081391752,71499.0,112.0,0,Corporate Auto,Luxury,537.6
5008,WC26700,California,F,Bachelor,780191.7081391752,0.0,106.0,0,Corporate Auto,Four-Door Car,763.2
5009,JR26812,Nevada,M,College,780191.7081391752,0.0,126.0,0,Personal Auto,SUV,907.2
5010,QD17769,Oregon,M,High School or Below,780191.7081391752,75740.0,64.0,0,Corporate Auto,Two-Door Car,128.516525
5011,VA89404,California,M,Master,780191.7081391752,53262.0,62.0,4,Corporate Auto,Four-Door Car,223.72051
5012,ZR41880,Nevada,F,College,780191.7081391752,75180.0,77.0,3,Corporate Auto,Four-Door Car,154.907769
5013,XK49057,California,M,High School or Below,780191.7081391752,31196.0,62.0,4,Corporate Auto,Two-Door Car,342.796508
5014,ZM52280,Arizona,M,Bachelor,780191.7081391752,0.0,186.0,2,Personal Auto,Luxury,1441.843837
5015,UX93878,Oregon,F,Bachelor,780191.7081391752,34505.0,106.0,0,Personal Auto,SUV,359.861348
5016,WY65854,Oregon,F,Bachelor,780191.7081391752,0.0,82.0,2,Personal Auto,Four-Door Car,146.757086
5017,ES97823,Oregon,F,Bachelor,780191.7081391752,0.0,97.0,0,Personal Auto,Four-Door Car,1154.635974
5018,CX34236,Oregon,M,College,780191.7081391752,37937.0,116.0,0,Personal Auto,SUV,556.8
5019,CQ81839,Oregon,F,College,780191.7081391752,21897.0,139.0,0,Personal Auto,SUV,667.2
5020,ES97399,Nevada,M,High School or Below,780191.7081391752,55994.0,92.0,2,Corporate Auto,Four-Door Car,441.6
5021,GL44478,Oregon,M,High School or Below,780191.7081391752,24067.0,132.0,0,Corporate Auto,Luxury,633.6
5022,ML79788,Arizona,F,College,780191.7081391752,43630.0,99.0,0,Corporate Auto,Four-Door Car,475.2
5023,KZ67768,Nevada,M,College,780191.7081391752,23811.0,130.0,0,Personal Auto,SUV,624.0
5024,XU67970,Washington,M,College,780191.7081391752,0.0,62.0,0,Personal Auto,Two-Door Car,446.4
5025,IQ40799,Washington,M,Bachelor,780191.7081391752,0.0,100.0,2,Personal Auto,SUV,648.364172
5026,BV80674,Oregon,F,Bachelor,780191.7081391752,0.0,124.0,0,Personal Auto,SUV,595.2
5027,TH72397,California,M,Bachelor,780191.7081391752,50562.0,79.0,0,Personal Auto,Four-Door Car,545.013504
5028,EC13382,Oregon,F,Master,780191.7081391752,21514.0,62.0,0,Corporate Auto,Two-Door Car,257.248789
5029,LE30774,California,M,College,780191.7081391752,80355.0,187.0,1,Corporate Auto,Luxury,897.6
5030,RA14734,Arizona,F,High School or Below,780191.7081391752,64125.0,108.0,0,Personal Auto,SUV,369.818708
5031,IY31142,Oregon,M,College,780191.7081391752,83800.0,62.0,0,Personal Auto,Four-Door Car,196.155575
5032,CK29372,California,F,College,780191.7081391752,23840.0,64.0,0,Personal Auto,Four-Door Car,307.2
5033,KD70601,Washington,F,College,780191.7081391752,54834.0,72.0,0,Corporate Auto,Four-Door Car,186.191931
5034,QN76596,California,M,Bachelor,780191.7081391752,80277.0,112.0,1,Corporate Auto,SUV,36.975673
5035,XI62151,Oregon,M,College,780191.7081391752,88430.0,66.0,1,Personal Auto,Four-Door Car,316.8
5036,ZQ37702,California,F,High School or Below,780191.7081391752,26255.0,88.0,0,Personal Auto,Four-Door Car,52.752601
5037,GE13332,Nevada,M,High School or Below,780191.7081391752,0.0,95.0,0,Personal Auto,Four-Door Car,684.0
5038,LZ84227,Arizona,M,College,780191.7081391752,95715.0,119.0,2,Personal Auto,Four-Door Car,148.98255
5039,EX97404,Oregon,F,High School or Below,780191.7081391752,0.0,70.0,3,Personal Auto,Four-Door Car,336.0
5040,RQ99149,California,M,Master,780191.7081391752,32437.0,69.0,0,Corporate Auto,Two-Door Car,473.361602
5041,UP57305,California,M,Bachelor,780191.7081391752,22726.0,65.0,0,Personal Auto,Four-Door Car,312.0
5042,IC82877,Arizona,M,Bachelor,780191.7081391752,58092.0,72.0,1,Personal Auto,Two-Door Car,202.24202
5043,JO63956,California,M,College,780191.7081391752,83365.0,109.0,1,Personal Auto,SUV,523.2
5044,MD47500,California,M,College,780191.7081391752,12153.0,69.0,1,Personal Auto,Four-Door Car,438.155584
5045,OW31837,California,F,Bachelor,780191.7081391752,74028.0,118.0,0,Corporate Auto,SUV,53.076203
5046,OY20177,Oregon,M,High School or Below,780191.7081391752,52707.0,90.0,1,Corporate Auto,Four-Door Car,432.0
5047,LZ10377,California,M,High School or Below,780191.7081391752,47451.0,87.0,1,Personal Auto,Four-Door Car,417.6
5048,UB17669,Nevada,F,Bachelor,780191.7081391752,19864.0,63.0,0,Personal Auto,Four-Door Car,352.394515
5049,DP77737,Oregon,F,High School or Below,780191.7081391752,28513.0,100.0,1,Personal Auto,SUV,480.0
5050,QT39597,Arizona,M,High School or Below,780191.7081391752,26242.0,74.0,0,Personal Auto,Four-Door Car,347.060173
5051,MQ74051,Arizona,F,Bachelor,780191.7081391752,55067.0,110.0,1,Personal Auto,SUV,353.098604
5052,MN98042,California,M,College,780191.7081391752,62291.0,100.0,0,Personal Auto,Luxury,480.0
5053,XJ60303,California,F,Bachelor,780191.7081391752,25048.0,167.0,0,Personal Auto,SUV,801.6
5054,GU42671,Arizona,F,Bachelor,780191.7081391752,16654.0,79.0,0,Personal Auto,Four-Door Car,379.2
5055,DK26322,Washington,M,High School or Below,780191.7081391752,26887.0,113.0,0,Special Auto,SUV,542.4
5056,NT75612,Oregon,F,College,780191.7081391752,22784.0,70.0,0,Personal Auto,Four-Door Car,224.904234
5057,AX28231,Washington,M,High School or Below,780191.7081391752,49345.0,69.0,0,Personal Auto,Two-Door Car,251.075981
5058,GA89827,Oregon,M,College,780191.7081391752,0.0,70.0,0,Personal Auto,Four-Door Car,622.381217
5059,UX91266,California,M,Bachelor,780191.7081391752,34307.0,92.0,2,Personal Auto,Four-Door Car,186.025014
5060,UC10048,Oregon,F,College,780191.7081391752,0.0,95.0,1,Corporate Auto,Four-Door Car,629.647822
5061,CY90231,Nevada,M,Master,780191.7081391752,44096.0,72.0,1,Personal Auto,Four-Door Car,345.6
5062,QD26729,California,M,College,780191.7081391752,43204.0,64.0,3,Personal Auto,Four-Door Car,246.065764
5063,RZ98310,Nevada,F,Bachelor,780191.7081391752,0.0,92.0,0,Personal Auto,Four-Door Car,441.6
5064,VJ73478,Oregon,M,Bachelor,780191.7081391752,0.0,117.0,0,Personal Auto,Luxury,842.4
5065,KR29524,Oregon,F,Bachelor,780191.7081391752,78596.0,118.0,0,Personal Auto,SUV,133.907696
5066,ID58813,California,M,Bachelor,780191.7081391752,38925.0,112.0,0,Personal Auto,Luxury,241.304377
5067,SL98898,Nevada,M,High School or Below,780191.7081391752,0.0,119.0,0,Personal Auto,Luxury,571.2
5068,LH90819,California,M,Master,780191.7081391752,21885.0,108.0,0,Corporate Auto,SUV,52.339396
5069,OL55220,California,F,Bachelor,780191.7081391752,48345.0,67.0,0,Personal Auto,Four-Door Car,212.009825
5070,YU90693,California,F,High School or Below,780191.7081391752,77993.0,62.0,0,Personal Auto,Four-Door Car,297.6
5071,NM70181,Oregon,M,Master,780191.7081391752,25748.0,90.0,0,Personal Auto,Four-Door Car,117.871165
5072,ZU30804,California,M,College,780191.7081391752,22520.0,73.0,0,Personal Auto,Four-Door Car,350.4
5073,ZT31931,Oregon,M,High School or Below,780191.7081391752,0.0,95.0,0,Personal Auto,Two-Door Car,579.452318
5074,BS29584,Oregon,F,College,780191.7081391752,0.0,73.0,0,Personal Auto,Four-Door Car,350.4
5075,SX63814,Arizona,M,High School or Below,780191.7081391752,75986.0,115.0,0,Personal Auto,Four-Door Car,89.119797
5076,YL81070,Oregon,M,High School or Below,780191.7081391752,0.0,205.0,0,Personal Auto,Luxury,1476.0
5077,RW24925,Oregon,F,College,780191.7081391752,58542.0,114.0,0,Personal Auto,SUV,129.985718
5078,FB84409,Arizona,M,Bachelor,780191.7081391752,43640.0,64.0,2,Personal Auto,Four-Door Car,1.208908
5079,YP38413,Oregon,F,College,780191.7081391752,86901.0,72.0,0,Personal Auto,Two-Door Car,313.366255
5080,ZE53116,Arizona,M,High School or Below,780191.7081391752,94115.0,74.0,0,Personal Auto,Four-Door Car,409.089884
5081,SU95720,California,M,High School or Below,780191.7081391752,0.0,125.0,0,Personal Auto,SUV,900.0
5082,UM94104,Oregon,M,High School or Below,780191.7081391752,65375.0,65.0,0,Personal Auto,Four-Door Car,6.07744
5083,ET64307,California,F,Bachelor,780191.7081391752,44341.0,105.0,0,Personal Auto,Luxury,355.114822
5084,XD32841,Oregon,M,Bachelor,780191.7081391752,24378.0,188.0,0,Corporate Auto,SUV,902.4
5085,SI90461,Washington,F,High School or Below,780191.7081391752,93489.0,84.0,0,Corporate Auto,Four-Door Car,104.280764
5086,RV75918,California,F,College,780191.7081391752,69161.0,97.0,0,Personal Auto,Four-Door Car,341.431343
